homoSapienGeneId	Human_Brain_Female	Human_Brain_Male1	Human_Brain_Male2	Human_Brain_Male3	Human_Brain_Male4	Human_Brain_Male5	Human_Cerebellum_Female	Human_Cerebellum_Male	Human_Heart_Female	Human_Heart_Male1	Human_Heart_Male2	Human_Kidney_Female	Human_Kidney_Male1	Human_Kidney_Male2	Human_Liver_Male1	Human_Liver_Male2	Human_Testis_Male1	Human_Testis_Male2	Chimpanzee_Brain_Male1	Chimpanzee_Brain_Male2	Chimpanzee_Brain_Male3	Chimpanzee_Brain_Male4	Chimpanzee_Brain_Male5	Chimpanzee_Brain_Female	Chimpanzee_Cerebellum_Male	Chimpanzee_Cerebellum_Female	Chimpanzee_Heart_Male	Chimpanzee_Heart_Female	Chimpanzee_Kidney_Male	Chimpanzee_Kidney_Female	Chimpanzee_Liver_Male	Chimpanzee_Liver_Female	Chimpanzee_Testis_Male	Gorilla_Brain_Female	Gorilla_Brain_Male	Gorilla_Cerebellum_Female	Gorilla_Cerebellum_Male	Gorilla_Heart_Female	Gorilla_Heart_Male	Gorilla_Kidney_Female	Gorilla_Kidney_Male	Gorilla_Liver_Female	Gorilla_Liver_Male	Gorilla_Testis_Male	Orangutan_Brain_Male	Orangutan_Brain_Female	Orangutan_Cerebellum_Female	Orangutan_Heart_Female	Orangutan_Heart_Male	Orangutan_Kidney_Female	Orangutan_Kidney_Male	Orangutan_Liver_Female	Orangutan_Liver_Male	Macaque_Brain_Female	Macaque_Brain_Male2	Macaque_Cerebellum_Female	Macaque_Cerebellum_Male	Macaque_Heart_Female	Macaque_Heart_Male	Macaque_Kidney_Female	Macaque_Kidney_Male	Macaque_Liver_Female	Macaque_Liver_Male	Macaque_Testis_Male2	Mouse_Brain_Female	Mouse_Brain_Male1	Mouse_Brain_Male2	Mouse_Cerebellum_Female	Mouse_Cerebellum_Male1	Mouse_Cerebellum_Male2	Mouse_Heart_Female	Mouse_Heart_Male1	Mouse_Heart_Male2	Mouse_Kidney_Female	Mouse_Kidney_Male1	Mouse_Kidney_Male2	Mouse_Liver_Female	Mouse_Liver_Male1	Mouse_Liver_Male2	Mouse_Testis_Male1	Mouse_Testis_Male2	Opossum_Brain_Female	Opossum_Brain_Male	Opossum_Cerebellum_Female	Opossum_Cerebellum_Male	Opossum_Heart_Female	Opossum_Heart_Male	Opossum_Kidney_Female	Opossum_Kidney_Male	Opossum_Liver_Female	Opossum_Liver_Male	Opossum_Testis_Male1	Opossum_Testis_Male2	Platypus_Brain_Female	Platypus_Brain_Male	Platypus_Cerebellum_Female	Platypus_Cerebellum_Male	Platypus_Heart_Female	Platypus_Heart_Male	Platypus_Kidney_Female	Platypus_Kidney_Male	Platypus_Liver_Female	Platypus_Liver_Male	Platypus_Testis_Male1	Platypus_Testis_Male2	Platypus_Testis_Male3	Chicken_Brain_Female	Chicken_Brain_Male	Chicken_Cerebellum_Female	Chicken_Cerebellum_Male	Chicken_Heart_Female	Chicken_Heart_Male	Chicken_Kidney_Female	Chicken_Kidney_Male	Chicken_Liver_Female	Chicken_Liver_Male	Chicken_Testis_Male1	Chicken_Testis_Male2
ENSG00000170390	95384	64553	99820	50430	26527	12827	38262	72732	10824	15910	12905	5679	6774	3812	531	532	4158	27029	38728	58670	51581	60407	67585	80967	43289	127938	14481	11547	8792	8602	434	9922	4735	116604	50165	64004	55182	8034	5280	5359	7297	2842	5555	10417	24148	60858	22420	1818	1886	1992	3621	870	8214	39249	65273	31946	35949	5008	6325	5163	3359	1235	2156	11523	87871	247256	44008	76808	36231	43326	1363	1062	984	3117	1746	1199	1059	450	603	997	1071	38233	5479	15480	15470	6650	11953	2198	909	296	226	3702	10732	39409	33025	42256	30645	223	152	367	451	1877	637	1051	2667	1275	87385	55658	81659	105247	9349	15150	1050	1705	532	2240	3221	2642
ENSG00000021574	26713	14108	22887	6298	10937	453	15711	28344	2419	1889	4384	4853	1802	3926	8582	6046	1318	17552	3185	5493	4686	13686	9531	8808	15365	18689	5232	4082	8592	6428	1581	6328	19978	11056	3034	8340	4983	753	377	2374	2452	1855	2956	9265	3017	8241	11966	3296	742	900	1603	1286	2833	6822	9700	10631	8241	1434	1265	1252	2044	1806	1703	9942	62720	150447	30970	52222	17151	38180	30765	21508	24788	18135	17038	21598	35455	17877	24718	68566	102206	27999	5914	8708	9315	1292	8491	5194	3793	4574	1924	9286	18795	86781	46755	78912	52504	14125	18996	13790	35222	25848	12677	23209	87820	69132	16664	10601	15823	20630	6036	5934	9085	7238	14018	7352	33892	54318
ENSG00000111276	93744	47403	57891	27118	54936	2824	239921	176943	40597	19000	26412	23864	11460	25126	42179	23078	7591	47237	21710	35401	35052	51570	50209	47574	104743	159113	28759	20706	64767	29011	22970	34275	25094	87051	42024	136139	44209	13668	13640	22438	38729	38963	65627	28752	16130	46368	32401	12522	8676	18762	14697	20656	13377	29038	34525	66162	50187	13477	16379	8839	4263	15207	9557	9054	40026	99082	17000	95283	26919	106907	41142	23441	36456	32539	29733	47847	22655	12665	25554	5849	9106	9305	2658	4602	4899	3881	16411	7059	4389	6163	2422	1959	5480	12802	4541	15014	10874	5370	3471	1734	5365	4634	3077	1083	4319	3133	9715	5716	8853	14700	7581	7295	26627	7922	16573	11804	12953	10389
ENSG00000141052	683	764	532	816	228	151	571	760	19917	38798	42187	1669	1463	607	684	453	2125	20371	76	228	0	75	368	114	76	228	22421	27991	1102	1059	456	0	2170	2223	379	591	304	10699	1655	602	1507	1518	4878	4673	456	853	0	4262	4762	370	304	536	76	76	910	14	286	14357	8287	76	76	0	0	1912	378	836	379	379	76	152	96842	57930	59096	455	87	607	0	76	0	530	608	826	200	76	76	76	1137	454	456	0	0	76	76	605	528	607	150	20782	6828	227	453	0	151	681	4977	3027	879	454	987	2004	20560	19233	1260	1716	828	974	18319	11464
ENSG00000166169	22494	17502	21613	21036	19252	6134	6654	40301	15666	24783	17538	27542	42547	35344	22901	14368	50313	154508	24725	22111	18020	19606	22616	18180	11602	34404	11808	8698	59363	37525	12432	26772	81977	38441	30935	32529	17872	18829	11263	29806	41192	31116	32344	50951	9945	12605	8308	6143	2608	15574	22345	4509	20231	20145	25202	19251	17316	6723	10360	12429	10918	9563	19602	33454	8338	26937	7698	14848	6058	10883	13725	8810	11057	8232	11614	8642	4845	6975	6348	85202	88729	14371	4121	7911	8677	4050	5466	7737	4099	1954	2301	4901	10322	50190	33398	33855	27217	13565	16454	5863	11615	6352	5724	4675	17353	8308	12970	8499	10328	14120	11031	10491	10931	9412	9346	14467	33297	14915
ENSG00000155158	2538	2032	2391	1427	72	76	4584	12653	564	377	754	12335	2749	9667	1751	2336	1582	20301	1204	414	1247	3150	2133	2757	9441	13017	1408	1215	14926	10360	1665	12395	33671	5528	1803	7458	2145	372	604	7648	10239	4005	3468	6292	564	2482	6954	1328	527	3551	3235	808	3116	3287	3819	6627	3604	0	112	1864	1365	2920	903	12586	93198	215522	32214	115489	43786	77202	32789	26288	20177	25930	19040	27569	81873	31998	45367	23476	27736	11739	1066	4386	2473	408	2181	3757	1663	204	151	4671	12918	32877	3815	17000	6912	7461	2799	4002	3644	24759	14199	977	5439	1642	5159	2825	14650	26649	1400	677	4602	4180	9357	6789	17700	25025
ENSG00000145824	85325	39381	84955	19954	2199	9464	608	2800	1205	6489	1726	442357	508958	355602	92397	22808	7487	16939	74745	49776	60439	86850	71303	26133	1583	7827	76	2049	1352366	1434516	8189	38186	1820	52419	42291	531	2429	912	379	397831	535939	75288	79845	380	53493	93220	909	532	228	121431	286613	7855	18686	14490	23105	1570	1070	68	1412	95671	63461	152	1611	76	88614	251878	44140	90364	56294	40480	13234	14000	37128	37397	21759	34656	3031	1365	3330	832	456	60603	18461	1804	1505	444	441	171	151	349	0	438	79	43199	23274	17231	8484	4412	2734	5272	15587	485	18	410	3380	704	116839	86371	101402	113437	146	151	73	75	0	0	301	37
ENSG00000173406	19243	7871	18441	5274	985	1797	55673	68106	2986	5673	6220	0	76	380	19154	16042	456	4840	5903	10451	6227	15829	10972	9172	37548	40302	379	0	2276	835	1769	3436	1709	23393	7430	59337	41746	532	1108	1366	1669	11423	17621	1833	3425	11337	10668	127	526	0	0	2979	5344	20034	30813	33590	25838	759	755	759	6795	2311	966	5903	108747	298818	57816	101796	37623	82873	76	0	0	4427	3990	2848	228	530	152	2831	1105	26242	4067	7350	10207	0	182	4383	3153	0	0	14069	43586	9612	7115	18668	12003	0	0	75	376	151	0	151	139	74	21227	14521	29948	40758	1119	1132	136983	89280	450	2042	1211	3706
ENSG00000158109	224963	132192	198793	133739	32215	38123	154806	210704	62761	70142	57309	146197	149123	115880	132622	117075	19892	78224	25446	19566	19388	28676	32122	41637	22338	52511	18338	22278	53421	29046	21743	34014	6122	232643	129676	101467	50664	47568	28288	110464	136547	122612	127733	45061	173517	312503	86798	44999	21835	85595	99449	55275	68804	26570	56520	19176	20087	14500	18066	17007	21163	28770	103010	81058	133232	363941	89429	163982	125338	145681	108951	83103	107369	63988	74870	81187	41489	34423	43940	164691	157012	126753	33569	54686	65505	74553	163149	27050	14779	15160	9674	123536	254506	82415	49585	47491	33195	25164	17556	11195	22837	22532	27985	7806	26478	10796	142384	110261	60810	83526	62641	59203	97055	89770	32435	43747	243491	193513
ENSG00000141447	213462	119337	208928	92219	125340	11367	23787	52885	34471	40242	53117	47100	17591	39306	12393	12621	5724	30600	50594	76647	81422	160624	117673	74062	45784	84362	100663	46632	124101	47087	6179	21591	36672	192625	79582	45202	32656	15791	10948	36556	48585	9482	27121	27920	60029	139314	41325	50591	20454	17864	39754	4025	7571	109356	146905	40672	33077	25625	17872	22967	33882	18701	23437	94102	257081	714030	132189	187256	99558	169872	75179	61394	60801	75579	61738	70234	141748	76916	174765	71868	121375	118469	33608	45550	47571	9427	34217	27451	21390	14857	6370	49873	138193	21339	37472	13160	7312	5551	13058	8906	16143	23980	23568	5415	30046	12020	54028	37339	41572	54826	28878	18498	22240	14655	90212	78981	280604	463328
ENSG00000121989	18128	14920	20778	5149	4943	1894	25026	32066	3111	5307	4655	8336	4592	6765	15478	6686	3175	14584	2259	2039	1883	5875	3542	3324	5194	9002	4125	3929	6262	7925	1414	6169	9520	16014	5835	16716	10117	1529	2352	9115	12315	11716	19507	14841	5989	8983	6036	3977	1319	2168	2913	2610	5150	9718	16420	12782	8289	1638	3967	3339	5642	2642	3689	8302	63482	162129	31091	31336	14894	28616	26606	20959	17049	35341	24365	27772	39117	14857	21825	21645	23703	37838	5545	5940	7157	4982	10832	9065	4876	4038	2918	2835	8509	26052	26907	10721	11598	4316	4220	15928	21695	43983	38263	12751	38254	19008	79255	41372	46689	67998	10585	13722	55275	53527	34419	36255	19260	18943
ENSG00000174749	5174	2730	1519	1510	2793	682	6056	3255	30874	13160	21241	5837	988	3663	1761	5789	4374	25655	1132	835	1139	835	1970	1663	4927	5603	8345	13931	7296	7885	1812	13250	12359	2196	681	3026	2506	5106	3979	2198	5055	5803	11188	14586	112	362	76	1925	1630	1563	375	2473	1124	456	603	1748	858	5260	2271	531	76	2576	3628	40315	2888	7480	1137	1031	456	1029	2611	1368	2339	4849	2762	4769	2585	985	2419	11701	15282	486	68	953	970	3372	11608	3102	3044	1182	535	4368	9883	1311	483	524	261	215	173	237	642	799	620	929	3602	2361	511	361	213	805	554	732	2251	1510	1219	505	7404	32819
ENSG00000156076	30690	34880	57152	4368	378	5937	5698	5125	0	227	76	76	377	330	0	0	606	825	15938	12612	14017	16608	9673	12036	377	8033	0	152	2267	514	0	0	1128	78977	60732	51874	76007	76	0	171	424	75	152	1391	2513	58843	7855	378	0	0	0	0	0	13464	51135	135	2921	11203	22321	4294	4525	529	227	2179	1062	3599	302	2422	1809	1281	22973	2710	16316	1134	830	530	76	76	7406	151	560	527	377	150	151	0	0	2609	2864	0	75	0	352	20480	10507	4385	6229	21707	57242	1133	6236	3285	1864	5446	38279	14314	2654	830	2167	1068	0	0	152	150	0	0	9276	10370
ENSG00000171467	32462	22191	33097	15125	19578	3036	86222	69614	9942	18012	13160	20505	14180	14257	16753	17747	42331	343118	15042	8072	12382	28682	20984	27320	60495	95438	23057	32233	41626	31438	7285	25895	265170	22947	11339	30837	15285	2800	2501	7649	7204	6652	5715	118174	13230	35032	42211	10934	4854	16472	15108	7556	20694	25576	28291	62425	44565	14271	10208	12791	17893	12515	9902	818303	59988	172679	29041	76283	26552	48297	32095	18063	20714	56440	50597	51650	42893	20335	35188	216086	211584	214341	51112	82305	78605	26901	69525	57291	40741	55928	30966	84262	210341	21366	21329	30808	21423	8833	3862	14219	15640	16646	28173	13453	44952	28919	30540	20515	48828	56727	14042	9482	38513	22571	29015	11427	93922	172850
ENSG00000143164	159614	63381	143871	52476	14112	11248	72203	98769	151657	150610	140476	184747	44666	60991	181060	183995	50083	275452	37283	48380	46458	115265	79058	38639	31543	36898	195830	126818	133400	51934	39393	45797	268140	94128	35435	24574	19982	44984	14346	35270	51052	45967	75559	100307	55787	86923	29385	113027	57534	29637	48138	28559	61905	80874	117018	59141	43823	114621	87033	34584	63538	53062	50219	265708	87612	257707	47104	50051	22268	51327	75310	70375	86290	54493	47371	49102	62324	17644	66039	220694	227392	159961	43005	26130	27277	33318	106980	23244	19622	24244	20355	69011	169044	93300	109399	86484	56060	408984	376206	20336	44075	72143	47046	77189	237497	168559	56753	36470	18622	21214	84474	85996	24664	17250	21405	10254	44702	86171
ENSG00000132680	26501	29618	30682	12235	23270	2346	101815	86235	25596	20573	24563	24917	14367	34957	23263	18642	6143	55825	14910	23501	14384	36977	24862	17877	47823	68068	25791	12964	72607	32004	11706	15591	37517	24236	11346	29403	17448	6492	4723	14357	22160	15028	18637	25197	21276	39377	52005	28528	9099	36950	46980	20830	37941	20822	31741	50064	36615	15346	15526	14406	15665	9603	13360	55418	35255	87761	19719	61767	24762	55604	31174	19886	28993	35436	28421	41647	37341	24795	27277	18875	20488	96185	20981	47604	43393	19945	36642	28118	17057	12982	7950	15426	45161	9216	7995	10521	9932	6675	3680	3917	6231	6177	3648	4634	28588	14322	33832	20858	41134	57890	29723	24931	38716	36436	34807	38777	103615	99093
ENSG00000096696	5602	53020	2805	5601	1062	1215	4703	5305	422414	553734	506316	261749	94924	221572	158200	70593	5193	17971	3111	5467	1972	3334	3636	2655	2655	4015	808517	563352	190309	129375	27630	118335	12718	23580	15922	3648	7540	420484	72282	147845	182736	171412	161986	13857	5435	26238	11157	514733	329719	160774	128738	291732	184251	32135	29636	18022	13125	675158	234521	27644	28650	93013	32194	9515	8405	26677	2803	3414	758	4405	3173387	1960087	2485663	101391	55063	160245	146377	56401	77832	3569	5219	22335	911	836	607	253663	1113655	45840	40907	45746	35434	2730	4699	20027	21921	32731	8696	266698	125321	64176	93413	35438	21152	12993	65180	37119	69027	31708	30912	51216	308018	216054	12965	9309	14148	14202	90958	150387
ENSG00000162813	16481	8319	13679	8372	8259	1347	13098	18863	6406	12246	11225	36924	11023	27925	22490	15304	3573	17342	8054	11257	7397	19373	12986	13663	10718	28071	19717	17585	35663	33123	6398	21961	12249	19524	9528	12229	5505	4278	1873	21391	14014	15074	11718	19627	7246	17991	10202	9570	7630	7472	10568	3378	14693	3107	5365	4918	4460	4491	3728	4267	5137	5868	6364	4908	48963	132504	24254	81641	35651	68331	27676	14823	21143	255976	246634	298526	73631	43671	99976	14648	23164	29387	8990	16516	15561	6825	22569	33344	17844	15744	11354	1847	6455	35955	21342	28235	30182	14116	11217	30445	41181	22859	18774	14392	82237	24187	8384	4911	6101	8386	4068	3458	36760	29112	46555	43554	41229	61234
ENSG00000172893	93074	44646	46898	83926	111102	19166	33534	67266	18990	49315	39796	51460	24400	57465	259064	559566	57149	47402	25569	28815	27558	25095	39289	15208	17043	23341	14028	13801	36332	41344	100330	82597	23064	115190	52595	54989	27174	29923	9847	39959	30429	243403	236454	207916	4804	6554	1746	989	530	2559	3549	11306	16661	5063	7940	3637	4664	1288	4648	8775	7673	78910	172894	6924	38017	115748	21148	47255	22189	22689	12966	7373	5836	24646	28757	39395	169499	104257	189479	15503	14701	6519	2268	3702	4458	5203	5963	16696	7612	12309	12137	3309	4079	28008	14122	15346	12711	1440	1134	5059	11043	32202	37845	27284	440093	76582	23513	13571	12855	9575	1951	736	5008	3017	10852	33669	39123	48396
ENSG00000075223	20520	13811	15210	8082	4987	453	1363	4907	14277	25781	16074	8175	1287	5501	76	228	4528	13909	1516	6672	2587	5693	5680	3322	228	4077	44145	24291	29811	38354	0	1131	29154	13649	4465	1285	2531	7852	1607	12301	19606	1060	4180	41876	3909	21264	531	27240	14325	7026	11825	1332	75	16999	17768	2427	2421	11405	21658	3633	3922	303	0	27126	37386	77921	6393	17710	6287	3175	28073	11032	26133	32547	37733	38254	1640	379	1060	9525	12226	10516	3105	1389	1060	5696	7236	464	302	379	0	5041	10726	39243	27993	755	1663	4983	11198	4143	3646	151	76	386	1089	604	4591	3262	1802	1424	5722	8946	1649	1637	226	304	9121	14538
ENSG00000104728	39853	42054	30734	35467	86861	7320	18754	21270	31104	47739	36272	17583	12428	21289	4279	1976	39185	143641	15973	13559	13526	14230	16771	12405	4415	10549	23905	19771	28306	12689	2626	9003	62179	58917	49443	19637	23152	24942	21019	25926	31531	34873	72042	119982	10660	22469	18436	20672	7708	20242	16748	4919	5165	6847	10330	3526	2463	5714	6233	2945	2901	883	680	45200	70533	168887	32841	181000	81225	69552	50561	26150	29452	17208	13956	20697	5289	3553	3552	52791	71495	74344	14599	10418	8009	5209	22868	7557	5586	1074	1024	30777	68166	20942	8196	10474	7500	5152	3846	3194	4394	6018	3964	6589	28922	12125	20850	10118	10661	13864	7940	6445	4645	7940	1768	1139	21311	25858
ENSG00000087245	3707	6045	1742	2869	3348	531	1364	4072	293930	164012	220449	15704	66902	16936	7708	5599	60764	186118	4134	2947	4708	3783	5302	4576	4302	9472	75733	93450	70421	30700	2103	11956	68485	8318	8168	1741	825	66733	35744	57882	33523	32545	93189	85971	1527	7819	1427	94509	23984	33026	26600	22720	16422	3323	2725	1501	2454	51138	199319	60952	30103	10583	16239	21572	2716	9166	1963	4053	1711	3487	135926	49977	46665	9812	6191	10800	3893	2018	2494	2951	2268	29809	9482	9808	11218	20998	62458	9819	9808	6725	7737	17853	34533	2718	454	2879	2119	25989	25957	6130	13942	76	606	11797	63304	29912	16677	14557	11819	24005	55280	27183	13797	16511	11216	4905	12868	14054
ENSG00000168040	12225	8571	10214	7819	7442	1593	13131	23142	8961	9644	13663	30388	29917	27266	22775	26326	5840	14947	15646	13431	14268	17841	15028	18681	12829	25311	9036	16479	58170	64020	13897	77309	14309	14839	9194	16018	7361	7673	8270	28672	29101	18372	24001	11664	4065	9530	4501	3860	2097	8199	9963	7577	10527	3767	5783	5128	4778	4782	5164	8469	4020	4475	16756	10193	1670	5877	975	3337	1242	2430	18428	11726	8982	10642	11847	8706	7412	7398	6981	5637	5494	1352	376	962	857	993	2384	3574	2170	1755	596	169	496	1322	0	429	316	810	848	797	2302	2433	965	343	2613	532	1665	717	1580	1586	920	468	4924	2739	5959	1900	930	2654
ENSG00000153930	985	1220	302	152	150	29	0	76	76	0	0	0	0	0	0	0	672	3670	76	0	76	147	0	0	150	377	0	0	0	0	0	0	2317	832	152	313	379	0	0	76	152	0	0	2259	332	161	0	0	76	117	0	0	0	983	800	75	150	0	0	75	0	76	0	1944	2937	4505	893	2264	985	1100	0	0	0	76	67	76	0	0	0	724	1794	1964	75	784	241	0	0	76	0	0	0	377	2618	1406	3149	304	150	0	0	0	0	76	0	75	223	743	5756	3267	483	644	0	0	0	0	0	0	23439	41771
ENSG00000136026	31876	17965	33395	12558	7637	2583	26785	48061	34858	41710	56598	32239	45298	43805	44535	54655	10284	39136	13547	12170	11081	21303	14862	19193	22501	40508	37444	40342	41496	41864	4405	66295	14683	25292	15663	22359	17637	22008	19966	31465	28456	17163	32582	46956	12680	25226	17325	25736	16213	15542	15152	20132	24917	13037	16853	9863	12572	16397	24018	9104	8335	4602	4559	13954	25343	64511	12212	40559	11686	26000	45158	28541	36817	12223	9338	16398	4709	2810	3950	100860	72044	18341	5017	7838	8547	7098	22764	15020	9944	41213	42200	1331	2484	11826	7263	15248	9473	5861	4399	3192	13436	1061	1063	7697	49456	22694	13361	8009	9400	13845	12387	8283	18629	9972	8345	1893	55316	107014
ENSG00000109667	583	455	605	455	450	151	227	297	2062	1712	2224	41531	44668	28376	10754	12831	448	1512	152	304	678	76	301	528	76	759	1026	225	90811	25713	3003	7011	225	530	298	298	604	196	150	29866	43229	456	849	789	1056	3383	679	13834	605	58710	111628	14168	12127	1356	620	223	139	0	0	378	76	15873	3823	144	986	2993	1128	2488	380	1876	2510	1213	6142	24880	18040	59020	82458	32072	178556	1649	1718	152	63	0	76	291	737	2520	2251	43105	29528	454	752	1393	149	667	817	151	653	4050	7290	12809	9576	0	1256	607	1438	1282	976	448	199	151	12531	4185	38807	40484	71	491
ENSG00000136014	585	683	759	532	76	0	3366	6436	606	380	152	456	456	675	76	0	8553	60256	152	402	228	626	746	380	2167	3186	76	306	1191	701	0	76	182456	531	76	5388	3361	0	187	75	455	0	0	71678	380	1063	5415	851	228	2049	2646	375	1133	912	912	11544	6123	834	912	2347	1692	380	456	10532	76	76	151	152	0	0	0	0	0	76	0	0	76	0	0	148322	285044	1497	0	1039	1292	1046	3080	2462	833	9562	1752	53065	138151	3350	1152	10073	7528	1443	940	1764	2030	2047	1914	2595	11538	3863	4387	4406	15670	20946	10550	9814	27081	16346	19007	15433	16795	20454
ENSG00000144771	0	75	0	76	0	76	0	0	0	0	0	0	132	0	0	0	0	66	0	0	0	228	76	0	0	0	0	0	60	0	0	0	0	56	129	75	0	0	0	0	0	0	0	76	76	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	166	545	82	228	0	0	181732	138881	70136	0	0	0	11767	456	227	76	76	823	217	119	152	0	0	0	94	0	0	567	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	181	75	0	0	0	0	0	0	0	0	0	76
ENSG00000204952	0	76	0	75	0	0	0	0	0	0	0	0	148	0	0	0	227	5014	76	53	0	151	75	0	0	149	0	0	304	88	158	76	7332	0	0	0	0	0	0	0	0	0	0	2347	76	0	0	76	0	0	88	76	76	0	151	44	0	0	0	0	75	152	76	7638	453	2757	380	606	226	455	530	378	380	825	529	378	228	152	618	8342	7643	75	0	0	75	0	0	0	0	0	0	671	1855	2833	1033	2814	3644	1135	397	329	839	262	229	8000	31348	13246	0	0	48	76	0	0	0	0	0	0	27852	21643
ENSG00000173209	66674	58688	68874	32239	113360	6069	65799	86461	43924	28684	59165	72019	26536	116508	54642	37221	11823	111344	6108	6312	6113	10408	11212	14008	18032	34869	9982	11821	35125	31227	7636	22465	37559	5917	4015	6501	4541	1889	1631	6750	8840	5759	8947	8550	12842	30398	47987	16520	5524	34033	20244	15762	17329	2395	3084	4927	3695	4574	3915	2633	2151	2395	1207	6566	82491	204718	44526	79522	32844	82454	57397	37077	70858	46973	51470	68662	68957	31976	72165	69958	65832	14219	3573	6417	6153	1517	6030	2006	545	3335	621	128	1071	31054	19949	25849	22283	5426	4660	3440	8121	4995	6353	11460	43759	25544	23247	12989	17802	34920	10094	12017	22959	15033	14473	9784	85909	131695
ENSG00000011295	72127	45887	75415	27791	17841	6238	31830	84187	21829	26094	23321	53946	41423	52143	46633	24434	4186	19839	27484	43551	38861	72212	55191	49635	39293	69983	36642	32403	55987	34610	10042	21486	9776	111019	53857	55023	38896	16168	10481	27148	42021	23283	35055	16944	15395	26515	19197	8669	5164	6039	10840	6350	13999	26519	29330	36722	29478	9892	11362	11431	17448	13835	18144	6881	100400	253148	49079	58931	34763	45291	39966	33916	33107	24524	27346	26291	17250	10898	16941	8306	7696	242918	65477	35745	37909	65829	145648	24875	17560	4836	6096	17217	31625	19659	8430	16482	12212	7871	13928	6069	8374	4007	4162	2637	15839	6003	23551	13801	24814	31011	15138	11932	21109	11627	16265	17444	31300	20401
ENSG00000139722	41364	15859	22912	19894	28919	8648	30297	36184	39306	28099	26538	40387	49995	32965	9246	16430	23702	71957	4093	3484	4071	4478	3637	6187	4581	9430	7054	8658	14169	16984	1401	3756	17434	22028	20060	20017	16595	12445	9593	14609	23143	4252	10564	30301	5333	9407	3949	3404	4107	6522	6662	1446	1218	8328	10604	3716	4671	8259	6369	4462	3156	3696	2383	20372	35027	112662	18480	38445	18271	29705	27807	23135	19460	12738	10582	22077	29367	21183	18454	38003	43905	51072	15761	10844	11961	7701	14562	19226	8341	10875	4987	3520	11905	10326	8708	7080	5163	2553	3178	4634	15388	1111	1060	1149	5150	3459	23119	9896	5578	7903	3617	4153	8038	7410	6252	6017	10321	8551
ENSG00000174417	152	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	69	76	76	0	0	227	0	0	0	17	0	0	32	0	0	0	0	0	0	0	0	0	0	76	228	380	0	0	0	0	0	0	0	208	759	12	0	0	0	0	0	0	0	27	5745	15464	1615	1599	1671	662	0	0	0	152	0	173	0	0	0	28	76	7308	111	151	0	0	0	0	0	0	0	76	0	0	75	0	0	0	0	0	0	0	0	0	0	0	76	76	0	0	0	0	0	0	0	0	151	76
ENSG00000137804	298	346	380	147	532	12	760	380	76	531	1501	530	766	1365	3900	608	2666	25055	207	304	561	378	302	1751	235	2418	152	1092	5894	2875	598	8998	13272	467	184	585	297	330	267	674	446	529	1027	22330	405	277	653	483	0	561	545	822	1085	151	0	276	150	302	272	900	83	1563	1128	20160	3498	10481	2047	3493	1680	4801	2800	531	965	3500	2534	1190	684	681	636	28596	39759	4651	1853	885	1663	378	682	428	977	228	0	14916	31871	923	378	985	760	1410	186	243	689	474	381	19937	83799	56398	918	531	1059	1586	1463	380	835	1396	767	226	68030	132370
ENSG00000151572	19063	11057	19480	11634	16115	1801	3096	14047	76	75	76	152	228	227	0	76	375	4325	6082	9912	9090	16559	11604	4668	6109	5314	0	370	0	684	0	76	5879	15970	12992	2953	2932	0	28	378	608	0	76	3015	3781	9172	2187	63	0	201	449	152	152	10612	13534	7340	5687	3450	6127	228	301	1635	902	1269	26717	55877	10873	27855	13754	14255	10600	6961	681	679	697	756	76	0	0	781	919	15611	1884	6247	9459	150	450	76	0	0	0	0	76	7777	2090	9003	4703	0	0	1416	2035	0	0	829	5036	2078	7718	5274	6148	7635	0	0	149	0	226	0	9386	26310
ENSG00000149091	200259	95135	100770	199132	33117	63112	123216	174233	25673	49485	26116	39912	30778	31472	6610	7720	11321	20148	479531	427342	375873	404864	482636	195780	171206	213192	21310	24663	68713	80277	13313	46543	17416	502099	501006	135729	74226	78696	39111	45062	56888	30553	44009	27596	325302	305919	119083	18359	8696	18789	19994	10247	20266	384307	723924	179360	298400	39571	63497	31941	23147	26398	82714	36347	497034	1607026	290766	632555	382808	549104	119623	79051	81813	57415	98515	63373	43103	52231	51600	12882	10944	920851	293338	582314	561905	79741	116844	43533	23374	33873	26523	37536	62466	22416	24236	24119	29184	14454	10459	8258	10138	6629	5625	8191	36733	14809	194270	108352	128807	129947	84035	65403	52700	41655	177487	240670	81759	57398
ENSG00000150510	37494	19766	21255	33073	92144	5627	3717	19796	8828	8478	5671	14427	10654	8962	684	912	1771	7285	2337	4366	4994	2721	6682	1015	2012	4034	2323	4305	3155	6061	152	836	880	6952	8807	2428	2318	4674	2126	1519	3226	633	1811	5154	3672	2355	2502	684	874	2588	3967	0	623	2200	2577	1927	2758	3193	1639	1366	303	1063	912	699	11617	43425	5334	10644	4734	6817	4346	3258	4194	1402	1578	5350	7407	3700	4072	1743	4340	22059	8306	25135	25563	789	3261	0	151	787	488	0	76	1435	1381	1737	1519	752	227	364	987	76	80	1007	3938	2457	5690	3643	6088	5759	76	0	0	0	76	0	1923	2174
